Russia_Bryansk Oblast	4184
Russia_Buryatia	1436
Russia_Chechen Republic	3488
Russia_Chelyabinsk Oblast	9148
Russia_Chukotka Autonomous Okrug	24148
Russia_Chuvashia	6196
Russia_Ingushetia	5716
Russia_Irkutsk Oblast	3176
Russia_Ivanovo Oblast	7656
Russia_Jewish Autonomous Oblast	3488
Russia_Kabardino-Balkaria	3880
Russia_Kaliningrad Oblast	4124
Russia_Kaluga Oblast	7732
Russia_Kamchatka Krai	980
Russia_Karachay-Cherkessia	5312
Russia_Kemerov Oblast	7672
Russia_Khabarovsk Krai	28164
Russia_Khakassia	6012
Russia_Kirov Oblast	13180
Russia_Komi Republic	112
Russia_Kostroma Oblast	5960
Russia_Krasnodar Krai	8080
Russia_Krasnodar Krai_Adygeya	7284
Russia_Krasnoyarsk Krai_North	15356
Russia_Krasnoyarsk Krai_South	944
Russia_Kurgan Oblast	6276
Russia_Kursk Oblast	10724
Russia_Leningradskaya Oblast_Karelsky	9204
Russia_Leningradskaya Oblast_Southeast	8420
Russia_Lipetsk Oblast	4696
Russia_Magadan Oblast	984
Russia_Mari El	7216
Russia_Moscow	1176
Russia_Moscow Oblast_East	9940
Russia_Moscow Oblast_West	8412
Russia_Murmansk Oblast	5380
Russia_Nenets Autonomous Okrug	972
Russia_Nizhny Novgorod Oblast	8180
Russia_North Ossetia-Alania	2644
Russia_Novgorod Oblast	5544
Russia_Novosibirsk Oblast	11488
Russia_Omsk Oblast	9164
Russia_Orenburg Oblast	10960
Russia_Oryol Oblast	5880
Russia_Penza Oblast	4708
Russia_Perm Krai_North	9768
Russia_Perm Krai_South	6368
Russia_Primorsky Krai	1312
Russia_Pskov Oblast	5988
Russia_Republic of Dagestan	7252
Russia_Republic of Kalmykia	5528
Russia_Republic of Karelia_North	12384
Russia_Republic of Karelia_South	13948
Russia_Republic of Mordovia	8716
Russia_Rostov Oblast	8568
Russia_Ryazan Oblast	4384
Russia_Saint Petersburg	596
Russia_Sakha Republic	52452
Russia_Sakhalin Oblast	7896
Russia_Samara Oblast	9168
Russia_Saratov Oblast	7804
Russia_Smolensk Oblast	5696
Russia_Stavropol Krai	5732
Russia_Sverdlovsk Oblast_Ekaterinburg	5908
Russia_Sverdlovsk Oblast_North	12556
Russia_Tambov Oblast	9860
Russia_Tatarstan	6672
Russia_Tomsk Oblast	7388
Russia_Tula Oblast	6300
Russia_Tuva	704
Russia_Tver Oblast	9388
Russia_Tyumen Oblast	8448
Russia_Udmurt Republic	4784
Russia_Ulyanovsk Oblast	7764
Russia_Vladimir Oblast	10844
Russia_Volgograd Oblast	7272
Russia_Vologda Oblast	13032
Russia_Voronezh Oblast	11076
Russia_Yamalo-Nenets Autonomous Okrug	56
Russia_Yaroslavl Oblast	6716
Russia_Yugra_Khanty	68
Russia_Yugra_Surgut	13992
Russia_Zabaykalsky Krai	1196
Rwanda	5600
Sahrawi Arab Democratic Republic	4528
Saint Barthelemy	20
Saint Helena Ascension and Tristan da Cunha	576
Saint Kitts and Nevis	248
Saint Lucia	944
Saint Martin	104
Saint Vincent and the Grenadines	720
Samoa	2444
San Marino	92
Sao Tome and Principe	60
Saudi Arabia_North	5044
Saudi Arabia_South	4552
Senegal	2824
Serbia	14176
Seychelles	368
Sierra Leone	10232
Singapore	472
Slovakia_Region of Banska Bystrica	14104
Slovakia_Region of Bratislava	1172
Slovakia_Region of Kosice	7752
Slovakia_Region of Nitra	2784
Slovakia_Region of Presov	7912
Slovakia_Region of Trencin	6540
Slovakia_Region of Trnava	1796
Slovakia_Region of Zilina	13276
Slovenia_East	19168
Slovenia_West	18316
Solomon Islands	6308
Somalia	2684
South Africa_Eastern Cape	9100
South Africa_Free State	13192
South Africa_Gauteng	7416
South Africa_KwaZulu-Natal	9864
South Africa_Limpopo	9236
South Africa_Mpumalanga	9388
South Africa_North West	8252
South Africa_Northern Cape	2336
